distance,resettotal,impactprimnum,impulse,avgposition,betweentime,v,avgimpulse,N,P,parentprimnum,parentobject,impactobject,impacttime
0.4690662622451782,20,-1,0.054388292133808136,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.06722157448530197, -0.002083574188873172, -1.287795066833496)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.030913829803467, 0.0, 2.076010227203369)",260,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.022218773141503334,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.06722157448530197, -0.002083574188873172, -1.287795066833496)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0312395095825195, 0.0, 2.0816986560821533)",260,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.848828911781311,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.03526495024561882, -0.6502203941345215, 3.624513626098633)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0391838550567627, 0.0, 0.4771064519882202)",194,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.45909252762794495,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0066341375932097435, 2.08176326751709, 1.3969542980194092)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.037841796875, 0.0, -0.3965679407119751)",70,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.2171405851840973,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(2.5382039546966553, 0.6525449156761169, 1.612648367881775)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.077251672744751, 0.0, 4.960236072540283)",457,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0023504309356212616,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.076885938644409, 0.0, 4.715673446655273)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009309446322731674,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.028752565383911, 0.0, 5.704288005828857)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009315650095231831,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0288748741149902, 0.0, 5.68467378616333)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.5472570657730103,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 6.986584663391113, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(0.007488880772143602, 0.0, -3.105614423751831)",86,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.022218773141503334,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.06722157448530197, -0.002083574188873172, -1.287795066833496)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0312395095825195, 0.0, 2.0816986560821533)",260,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.9119457602500916,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.0009415588574483991, 2.75732159614563, -1.078184723854065)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0379159450531006, 0.0, 0.336260050535202)",187,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.848828911781311,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.03526495024561882, -0.6502203941345215, 3.624513626098633)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.039246082305908, 0.0, 0.47319573163986206)",194,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.14946085214614868,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.35546451807022095, 1.8610150814056396, -0.20836301147937775)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0380258560180664, 0.0, 2.351696014404297)",440,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.12010538578033447,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.14722424745559692, 1.797516107559204, -1.6507563591003418)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.037754774093628, 0.0, 1.3839623928070068)",316,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.2833259701728821,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.16683191061019897, 0.5530098676681519, 2.9993865489959717)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0520448684692383, 0.0, 4.195754528045654)",50,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0023609332274645567,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0803842544555664, 0.0, 4.7224225997924805)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009309446322731674,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.028752565383911, 0.0, 5.704288005828857)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.048119284212589264,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.028630018234253, 0.0, 5.723902702331543)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.4940820932388306,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.921925961971283, 5.186971664428711, -1.7279455661773682)",0.40721967816352844,"(0.0, 1.0, 0.0)","(2.510962724685669, 0.0, 4.493381977081299)",155,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.18304337561130524,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(2.377039909362793, 2.036616802215576, -0.8730438351631165)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-2.839811086654663, 0.0, 4.015997409820557)",338,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.25641754269599915,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(1.1690477132797241, 1.0575575828552246, -0.13528268039226532)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.013533592224121, 0.0, 4.442562103271484)",345,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.022218773141503334,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.06722157448530197, -0.002083574188873172, -1.287795066833496)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0312395095825195, 0.0, 2.0816986560821533)",260,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.6117578744888306,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.045097351074219, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-0.6133541464805603, 0.0, 4.735747814178467)",526,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.12010538578033447,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.14722424745559692, 1.797516107559204, -1.6507563591003418)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.037754774093628, 0.0, 1.3839623928070068)",316,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.19338643550872803,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8438836932182312, 1.8894150257110596, 1.802345633506775)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0202972888946533, 0.0, 3.2198774814605713)",508,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0023693351540714502,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0838823318481445, 0.0, 4.729339122772217)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009292627219110727,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0276482105255127, 0.0, 5.721767902374268)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,2.1658427715301514,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(1.1486140489578247, 6.280421257019043, -4.9816155433654785)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-1.9073418378829956, 0.0, 4.858038425445557)",425,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.5076384544372559,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.44401490688323975, -1.8408600091934204, 2.6936824321746826)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.030956745147705, 0.0, 4.024322032928467)",146,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.022218773141503334,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.06722157448530197, -0.002083574188873172, -1.287795066833496)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0312395095825195, 0.0, 2.0816986560821533)",260,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.18662354350090027,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.103610515594482, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(2.5460503101348877, 0.0, 3.9087483882904053)",285,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.00237605650909245,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0873804092407227, 0.0, 4.736423492431641)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009310946916230023,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0266661643981934, 0.0, 5.719462871551514)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.7157988548278809,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.12727360427379608, 3.0348260402679443, -1.233520746231079)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.037966251373291, 0.0, 3.3282368183135986)",199,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.11747579276561737,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.162123680114746, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0380001068115234, 0.0, -2.4707107543945312)",343,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0023814337328076363,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.090878486633301, 0.0, 4.743676662445068)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.000931102258618921,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.025684356689453, 0.0, 5.7169880867004395)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.9603840112686157,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.220636367797852, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(0.04783181473612785, 0.0, 4.355710029602051)",328,2,0,1.7916666269302368
0.4690662622451782,20,-1,3.9030916690826416,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.2899580001831055, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-0.7452408075332642, 0.0, -2.7253246307373047)",74,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0799284279346466,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.6801273226737976, -6.7761759757995605, 3.4891273975372314)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0369744300842285, 0.0, 0.10273470729589462)",394,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.002385735511779785,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.094376802444458, 0.0, 4.751098155975342)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.000931108312215656,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.024702548980713, 0.0, 5.714343070983887)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.260754942893982,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 8.222644805908203, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-1.2362942695617676, 0.0, 4.422281265258789)",553,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.479066014289856,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.40330696105957, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-0.8768858909606934, 0.0, -3.336531639099121)",180,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.6337466239929199,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(3.0002224445343018, -5.823054790496826, 4.014803886413574)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0455751419067383, 0.0, 1.586356520652771)",3,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.12778224050998688,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.5490682721138, 1.9506516456604004, -4.08029317855835)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.053081750869751, 0.0, 2.935774803161621)",98,2,0,1.7916666269302368
0.4690662622451782,20,-1,2.62269926071167,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.279149532318115, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-1.7410310506820679, 0.0, -2.98689341545105)",264,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.002389176981523633,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.097874879837036, 0.0, 4.758688449859619)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009311132016591728,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0237205028533936, 0.0, 5.7115278244018555)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.06114858016371727,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(-0.4247582256793976, 0.53818279504776, 1.399688720703125)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.049142599105835, 0.0, 3.9828836917877197)",237,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.24832788109779358,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8900046944618225, -10.916460037231445, 2.121553421020508)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.040004253387451, 0.0, 1.2982831001281738)",372,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.00239193020388484,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.1013729572296143, 0.0, 4.766448497772217)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.002389176981523633,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.097874879837036, 0.0, 4.758688449859619)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009311170433647931,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0227386951446533, 0.0, 5.7085418701171875)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,4.118322849273682,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.832098484039307, 0.3099173605442047)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.0380001068115234, 0.0, -2.50191330909729)",302,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.1693919897079468,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.396175384521484, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0380001068115234, 0.0, -2.2203376293182373)",67,2,0,1.7916666269302368
0.4690662622451782,20,-1,1.5922943353652954,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.12727360427379608, 3.0348260402679443, -1.233520746231079)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.043884515762329, 0.0, 3.3075766563415527)",199,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.38529130816459656,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.7501125931739807, 0.4083845019340515, -0.8514828085899353)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.0409533977508545, 0.0, 3.7202630043029785)",178,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.00239193020388484,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.1013729572296143, 0.0, 4.766448497772217)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.002394132548943162,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.8395530581474304, 0.0005992420483380556, 1.9437415599822998)",0.40721967816352844,"(0.0, 1.0, 0.0)","(3.1048710346221924, 0.0, 4.774377822875977)",41,2,0,1.7916666269302368
0.4690662622451782,20,-1,0.0009311201865784824,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.23565392196178436, 2.180222509196028e-06, -0.7982736825942993)",0.40721967816352844,"(0.0, 1.0, 0.0)","(-3.021756887435913, 0.0, 5.705386161804199)",40,2,0,1.7916666269302368
0.4690662622451782,20,-1,2.28007173538208,"(-0.06941428780555725, 0.321519136428833, 2.401160478591919)",0.0416666679084301,"(0.0, 7.396175384521484, 0.0)",0.40721967816352844,"(0.0, 1.0, 0.0)","(1.1928755044937134, 0.0, -3.1529674530029297)",398,2,0,1.7916666269302368
0.22156579792499542,21,-1,0.23963940143585205,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.2557366192340851, 2.559558629989624, 0.6898753643035889)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.030451536178589, 0.0, 0.10796310752630234)",394,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.8545940518379211,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.6624317169189453, 0.017188837751746178, 0.9781364798545837)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.048922300338745, 0.0, 1.308370590209961)",372,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.4564209580421448,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.3240783214569092, 1.4846664667129517, -0.8219035863876343)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.0351955890655518, 0.0, -0.08497244864702225)",265,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.002399062504991889,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.8395530581474304, 7.157302752602845e-05, 2.1242454051971436)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.108369827270508, 0.0, 4.782477378845215)",41,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.0009314842754974961,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.23565392196178436, 2.364171905355761e-06, -1.0088046789169312)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.0207748413085938, 0.0, 5.702059745788574)",40,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.3428773880004883,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(2.4820151329040527, 0.0367211177945137, 0.02231103740632534)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.066208600997925, 0.0, 1.6516343355178833)",3,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.37296679615974426,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(2.016800880432129, 1.540911316871643, 1.1433583498001099)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-1.9201316833496094, 0.0, 5.431197643280029)",313,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.12624014914035797,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.03426317498087883, 0.008183712139725685, -1.4679760932922363)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.039897918701172, 0.0, 3.5928337574005127)",242,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.5031352043151855,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.0, 7.104591369628906, 0.0)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-0.4059140980243683, 0.0, 3.9371774196624756)",91,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.002396670635789633,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.8395530581474304, 7.157302752602845e-05, 2.1242454051971436)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.111868143081665, 0.0, 4.790746212005615)",41,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.002399062504991889,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.8395530581474304, 7.157302752602845e-05, 2.1242454051971436)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.108369827270508, 0.0, 4.782477378845215)",41,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.0009310523164458573,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.23565392196178436, 2.364171905355761e-06, -1.0088046789169312)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.0197930335998535, 0.0, 5.698563098907471)",40,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.0009314842754974961,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.23565392196178436, 2.364171905355761e-06, -1.0088046789169312)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.0207748413085938, 0.0, 5.702059745788574)",40,2,0,1.8333333730697632
0.22156579792499542,21,-1,2.689069986343384,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.0, 7.369124889373779, 0.0)",0.25183960795402527,"(0.0, 1.0, 0.0)","(2.402780055999756, 0.0, -3.2026402950286865)",339,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.3646244704723358,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.6624317169189453, 0.017188837751746178, 0.9781364798545837)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.0566184520721436, 0.0, 1.3385854959487915)",372,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.9871877431869507,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(-0.00046689066221006215, -4.08895206451416, -2.3358426094055176)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.0379836559295654, 0.0, -1.099504828453064)",261,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.1302231103181839,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.25256118178367615, -0.8282057046890259, -5.458993434906006)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.038344621658325, 0.0, 0.9786052107810974)",385,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.00239792512729764,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.8395530581474304, 7.157302752602845e-05, 2.1242454051971436)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.115366220474243, 0.0, 4.799184799194336)",41,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.002396670635789633,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.8395530581474304, 7.157302752602845e-05, 2.1242454051971436)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.111868143081665, 0.0, 4.790746212005615)",41,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.002399062504991889,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.8395530581474304, 7.157302752602845e-05, 2.1242454051971436)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.108369827270508, 0.0, 4.782477378845215)",41,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.0009310523164458573,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.23565392196178436, 2.364171905355761e-06, -1.0088046789169312)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.0197930335998535, 0.0, 5.698563098907471)",40,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.0009310683817602694,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.23565392196178436, 2.364171905355761e-06, -1.0088046789169312)",0.25183960795402527,"(0.0, 1.0, 0.0)","(-3.018810987472534, 0.0, 5.694896697998047)",40,2,0,1.8333333730697632
0.22156579792499542,21,-1,1.3782577514648438,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.0, 7.221617698669434, 0.0)",0.25183960795402527,"(0.0, 1.0, 0.0)","(0.6454795002937317, 0.0, -3.589465379714966)",221,2,0,1.8333333730697632
0.22156579792499542,21,-1,0.3646244704723358,"(0.05680513381958008, 0.26995766162872314, 2.5758070945739746)",0.0416666679084301,"(0.6624317169189453, 0.017188837751746178, 0.9781364798545837)",0.25183960795402527,"(0.0, 1.0, 0.0)","(3.0566184520721436, 0.0, 1.3385854959487915)",372,2,0,1.8333333730697632
